wdNumber,docNumber,lease,category,amount,periodStart,periodEnd,submittedDate,unit,comment,company,supplier,arrangement,invoicing
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10030139,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10030140,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10030141,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10030142,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10030143,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10030144,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10030145,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044820,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044821,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044822,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044823,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044824,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044825,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044826,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10044830,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10045860,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046001,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046002,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046003,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046004,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046005,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046006,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046007,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046008,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046009,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046010,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046011,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046012,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046013,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046014,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046015,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046016,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10046121,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864297,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864298,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864299,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864300,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864301,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864302,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864303,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353819,2631000890,CO20221205,Rental,40670.88,2025-10-01,2025-12-31,2025-10-13,10864304,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353200,2631000864,CO20221219,Rental,14887.98,2025-10-01,2025-12-31,2025-08-10,10039151,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353200,2631000864,CO20221219,Rental,14887.98,2025-10-01,2025-12-31,2025-08-10,10044871,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-353200,2631000864,CO20221219,Rental,14887.98,2025-10-01,2025-12-31,2025-08-10,10292113,,AGI Ground Inc,"TCR Americas, LLC, - ATS",Quarterly,Net-30
SINV-358893,19626,1163,Rental,3051.72,2025-10-01,2025-10-31,2025-10-31,1163,,AGI Ground Inc,"GSE Rentals, Inc.",Regular,Net-30
SINV-358893,19626,1170,Rental,3051.72,2025-10-01,2025-10-31,2025-10-31,1170,,AGI Ground Inc,"GSE Rentals, Inc.",Regular,Net-30
SINV-358892,19628,8612,Rental,2178.99,2025-10-01,2025-10-31,2025-10-31,8612,,AGI Ground Inc,"GSE Rentals, Inc.",Regular,Net-30
SINV-358891,19627,9013,Rental,898.86,2025-10-01,2025-10-31,2025-10-31,9013,,AGI Ground Inc,"GSE Rentals, Inc.",Regular,Net-30
SINV-358892,19628,9495,Rental,2178.99,2025-10-01,2025-10-31,2025-10-31,9495,,AGI Ground Inc,"GSE Rentals, Inc.",Regular,Net-30
SINV-357753,19625,10398,Rental,4354.8,2025-10-01,2025-10-31,2025-10-28,10398,,AGI Ground Inc,"GSE Rentals, Inc.",Regular,Net-30
SINV-357787,19624,14007,Rental,9291.35,2025-10-01,2025-10-31,2025-10-28,14007,,AGI Ground Inc,"GSE Rentals, Inc.",Regular,Net-30
SINV-359758,31814997,401090,Rental,14717.89,2025-10-01,2025-10-31,2025-11-04,401090,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359763,31814998,403127,Rental,14632.29,2025-10-01,2025-10-31,2025-11-04,403127,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359763,31814998,403128,Rental,14632.29,2025-10-01,2025-10-31,2025-11-04,403128,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359763,31814998,403129,Rental,14632.29,2025-10-01,2025-10-31,2025-11-04,403129,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359763,31814998,403130,Rental,14632.29,2025-10-01,2025-10-31,2025-11-04,403130,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359758,31814997,403139,Rental,14717.89,2025-10-01,2025-10-31,2025-11-04,403139,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359758,31814997,403140,Rental,14717.89,2025-10-01,2025-10-31,2025-11-04,403140,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359763,31814998,403194,Rental,14632.29,2025-10-01,2025-10-31,2025-11-04,403194,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359758,31814997,488432,Rental,14717.89,2025-10-01,2025-10-31,2025-11-04,488432,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359758,31814997,546356,Rental,14717.89,2025-10-01,2025-10-31,2025-11-04,546356,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-348330,64891,1005-044,Rental,1133.13,2025-10-01,2025-10-31,2025-09-18,T40997,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-348003,64497,1016-034,Rental,8828.94,2025-10-01,2025-10-31,2025-09-17,C60i17003,,AGI Cargo LLC,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-348433,65015,1016-036,Rental,9084,2025-10-01,2025-10-31,2025-09-18,1FDRF3G65HEE73842,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-348433,65015,1016-036,Rental,9084,2025-10-01,2025-10-31,2025-09-18,317PS22038,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-348433,65015,1016-036,Rental,9084,2025-10-01,2025-10-31,2025-09-18,B35017060,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-348433,65015,1016-036,Rental,9084,2025-10-01,2025-10-31,2025-09-18,B35017061,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-348433,65015,1016-036,Rental,9084,2025-10-01,2025-10-31,2025-09-18,TMD180-678,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-358311,1025251,19-10298,Rental,6200.1,2025-10-01,2025-10-31,2025-10-29,19-10298,,AGI Ground Inc,Alliance Funding Group,Regular,Net-30
SINV-358313,1025253,19-10302,Rental,3861.63,2025-10-01,2025-10-31,2025-10-29,19-10302,,AGI Ground Inc,Pawnee Equipment Receivables LLC,Regular,Net-30
SINV-354586,RI19100,20088-01,Rental,5660,2025-10-01,2025-10-31,2025-10-15,100157,,AGI Ground Inc,Fortbrand Services LLC Main-US,Seasonal,Net-30
SINV-359569,5036119063,301-0180876-001,Rental,1182.06,2025-10-01,2025-10-31,2025-11-04,B910V02065M,,AGI Cargo LLC,Wells Fargo 301-0180876-002,Regular,Net-30
SINV-359569,5036119063,301-0180876-001,Rental,1182.06,2025-10-01,2025-10-31,2025-11-04,B910V02066M,,AGI Cargo LLC,Wells Fargo 301-0180876-002,Regular,Net-30
SINV-359569,5036119063,301-0180876-001,Rental,1182.06,2025-10-01,2025-10-31,2025-11-04,B910V02068M,,AGI Cargo LLC,Wells Fargo 301-0180876-002,Regular,Net-30
SINV-359567,5036119064,301-0180876-002,Rental,773.92,2025-10-01,2025-10-31,2025-11-04,J813V02756M,,AGI Ground Inc,Wells Fargo 301-0180876-002,Regular,Net-30
SINV-359760,31814996,395063,Rental,1891.32,2025-10-01,2025-10-31,2025-11-04,395063,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359765,31814999,395461,Rental,1891.32,2025-10-01,2025-10-31,2025-11-04,395461,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359763,31814998,403117,Rental,14632.29,2025-10-01,2025-10-31,2025-11-04,403117,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359758,31814997,403145,Rental,14717.89,2025-10-01,2025-10-31,2025-11-04,403145,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-358316,4004572871,50340148-10000322312,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96604,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322313,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96475,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322314,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96500,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322315,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96388,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322316,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96498,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322317,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96416,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322318,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96545,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322319,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96419,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322320,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96546,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50340148-10000322321,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-96474,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50344350-10000324653,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGC70U-11032,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50344757-10000324950,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-98698,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50344757-10000324951,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-98711,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50344757-10000324952,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-98695,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50344757-10000324953,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-98687,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50344757-10000324954,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGCU25-98689,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-358316,4004572871,50344843-10000325013,Rental,6919.28,2025-10-01,2025-10-31,2025-10-29,8FGC70U-11099,,AGI Cargo LLC,Toyota Commercial Finance -TAS,Regular,Net-30
SINV-350044,12143,ACU-804,Rental,2697.16,2025-10-01,2025-10-31,2025-09-25,ACU-804,,AGI Cargo LLC,"Charter America Holdings, Inc.",Regular,First of the Month
SINV-357803,PSI016141,RC000049,Rental,9966.88,2025-10-01,2025-10-31,2025-10-28,CL14521,,AGI Ground Inc,Mercury GSE,Regular,Net-30
SINV-357799,PSI016235,RC000282,Rental,14480.98,2025-10-01,2025-10-31,2025-10-28,AS16034,,AGI Cargo LLC,Mercury GSE,Regular,Net-30
SINV-357762,PSI016170,RLT0032,Rental,3597.62,2025-10-01,2025-10-31,2025-10-28,RLT0032,,AGI Cargo LLC,Mercury GSE,Regular,Net-30
SINV-357762,PSI016170,RLT0033,Rental,3597.62,2025-10-01,2025-10-31,2025-10-28,RLT0033,,AGI Cargo LLC,Mercury GSE,Regular,Net-30
SINV-359809,2530501,TBL280-LAX,Rental,7480,2025-10-01,2025-10-31,2025-11-05,TBL280-LAX,,AGI Ground Inc,Aero Ground Solutions LLC,Regular,Net-30
SINV-352379,SR3/49051,RSA072226,Rental,832.5,2025-10-01,2025-10-28,2025-10-11,EQ0064570,,AGI Cargo LLC,"Alta Equipment Holdings, Inc DBA Alta Industrial Equipment Co",Regular,Net-30
SINV-354739,C012237028,10002787,Rental,913.01,2025-10-01,2025-10-08,2025-10-16,282332,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359278,6425108837-7,6425108837,Rental,1314.5,2025-09-30,2025-10-27,2025-11-03,A11319M00352,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-354812,C012233365,11968487,Rental,956.64,2025-09-30,2025-10-07,2025-10-16,384058,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-354821,C012251858,98941403,Rental,893,2025-09-30,2025-10-07,2025-10-16,256717,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-354961,0031623917-1,10002787,Service,11.69,2025-09-30,2025-09-30,2025-10-16,282332,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-352550,31623915,10860302,Service,210,2025-09-30,2025-09-30,2025-10-16,303351,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-354950,31623917,10921573,Service,240.98,2025-09-30,2025-09-30,2025-10-16,220952,Fuel and Mileage Taxes - August,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-352551,31623916,98807014,Service,254.73,2025-09-30,2025-09-30,2025-10-16,419405,Fuel and Mileage Taxes - August,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359553,9024677244,W936861,Rental,4976.24,2025-09-29,2025-10-29,2025-11-03,CPX-74786,,AGI Cargo LLC,Williams Scotsman,Regular,Net-30
SINV-354816,C012224952,98807014,Rental,874.88,2025-09-28,2025-10-05,2025-10-16,419405,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-354309,SR3/48980,RSA071867,Rental,931.88,2025-09-26,2025-10-23,2025-10-14,EQ0064092,,AGI Cargo LLC,"Alta Equipment Holdings, Inc DBA Alta Industrial Equipment Co",Regular,Net-30
SINV-355011,115720832,UF2649,Rental,2355.41,2025-09-24,2025-10-21,2025-10-16,UF2649,,AGI Cargo LLC,Pape Material Handling - TAS/AGI/ATS,Regular,Net-30
SINV-355348,6424108515-14,6424108515,Rental,2652.9,2025-09-17,2025-10-14,2025-10-17,294234,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-355348,6424108515-14,6424108515,Rental,2652.9,2025-09-17,2025-10-14,2025-10-17,A11319J00031,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-355348,6424108515-14,6424108515,Rental,2652.9,2025-09-17,2025-10-14,2025-10-17,A11319M00371,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-354161,6424108510-14,6424108510,Rental,2652.9,2025-09-11,2025-10-08,2025-10-14,294232,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-354161,6424108510-14,6424108510,Rental,2652.9,2025-09-11,2025-10-08,2025-10-14,A11319M00272,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-354161,6424108510-14,6424108510,Rental,2652.9,2025-09-11,2025-10-08,2025-10-14,A11319M00351,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-352646,6424108385-16,6424108385,Rental,1326.45,2025-09-05,2025-10-02,2025-10-06,FGA0R179001235,,AGI Cargo LLC,Wolter Inc,Regular,Net-30
SINV-354618,RCM001375,20066-01,Credit,-3520.78,2025-09-01,2025-09-30,2025-10-15,2078,,AGI Ground Inc,Fortbrand Hold Co DBA Fortbrand Services LLC,Regular,First of the Month
SINV-355145,65473,1016-002,Credit,-470.64,2025-01-09,2025-10-31,2025-10-17,2020777,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-355162,65477,1016-003,Credit,-945.72,2025-01-09,2025-10-31,2025-10-17,2020776,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-355165,65479,1016-005,Credit,-2866.02,2025-01-09,2025-10-31,2025-10-17,B25016061,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-355161,65475,1016-060,Credit,-3263.4,2025-01-09,2025-10-31,2025-10-17,6510476,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-359768,C012492847,98941403,Rental,893,2025-10-21,2025-10-28,2025-11-04,256717,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359767,C012492850,98807014,Rental,870.2,2025-10-19,2025-10-26,2025-11-11,419405,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359770,C012478960,439059,Rental,1010.32,2025-10-21,2025-10-28,2025-11-11,439059,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-359769,C012478962,11968487,Rental,955.75,2025-10-21,2025-10-28,2025-11-11,384058,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-361614,31840531,SUP-00273,Fees,215.52,2025-10-01,2025-10-31,2025-11-13,SUP-00273,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-361689,1500433168,TX169783,Rental,1104.54,2025-08-23,2025-08-26,2025-11-13,TX169783,,AGI Cargo LLC,"Equipment Depot Texas, Inc.",Regular,Net-30
SINV-361732,C012551238,98807014,Rental,872.48,2025-10-26,2025-11-02,2025-11-13,419405,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-361742,C012552296,12552296,Rental,848.24,2025-10-27,2025-11-03,2025-11-13,51013,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-361751,0031840531-1,11968487,Rental,5.46,2025-10-31,2025-10-31,2025-11-13,384058,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-361761,C012560970,439059,Rental,1010.32,2025-10-28,2025-11-04,2025-11-13,439059,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-361763,C012577846,10002787,Rental,913.39,2025-10-29,2025-11-05,2025-11-13,282332,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-361771,31920521,488432,Rental,27.1,2025-11-06,2025-11-06,2025-11-13,488432,,AGI Post Inc,Penske Truck Leasing AGI Post-0779-10,Regular,Net-30
SINV-358718,RT00770295,2113-002,Rental,1170.78,2025-12-01,2025-12-31,2025-10-31,88727,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358718,RT00770295,2113-002,Rental,1170.78,2025-12-01,2025-12-31,2025-10-31,88728,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358731,RT00770294,2113-001,Rental,6713.36,2025-12-01,2025-12-31,2025-10-31,M1574,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
SINV-358731,RT00770294,2113-001,Rental,6713.36,2025-12-01,2025-12-31,2025-10-31,85618,,AGI Cargo LLC,Harbor Capital Leasing LLC,Regular,First of the Month
